name,displayName,url,profileCount,range,isEstimated
NCR Corp,,/research/US/Job=Data_Scientist/Salary/633b5d95/NCR-Corp,7,{'50': 88600.5},
"Milliman, Incorporated",,/research/US/Job=Data_Scientist/Salary/7ff9969e/Milliman-Incorporated,7,{'50': 83500},
PricewaterhouseCoopers,,/research/US/Job=Data_Scientist/Salary/eeea0b96/PricewaterhouseCoopers,7,{'50': 100000},
Trupanion,,/research/US/Job=Data_Scientist/Salary/171cd547/Trupanion,7,{'50': 91366.12},
UnityPoint Health,,/research/US/Job=Data_Scientist/Salary/cb74af0d/UnityPoint-Health,7,{'50': 101500},
Xylem Inc.,,/research/US/Job=Data_Scientist/Salary/7a968a1e/Xylem-Inc.,7,{'50': 107441.86},
Volusion,,/research/US/Job=Data_Scientist/Salary/c34a1075/Volusion,7,{'50': 105297.26},
"Workday, Inc.",,/research/US/Job=Data_Scientist/Salary/e70e55bd/Workday-Inc.,6,{'50': 105990.57},
Yahoo! Inc.,,/research/US/Job=Data_Scientist/Salary/1ad64358/Yahoo!-Inc.,6,{'50': 89000},
Systems Planning and Analysis,,/research/US/Job=Data_Scientist/Salary/086a05d2/Systems-Planning-and-Analysis,6,{'50': 92500},
"TripAdvisor, Inc.",,/research/US/Job=Data_Scientist/Salary/2c673ad4/TripAdvisor-Inc.,6,{'50': 119791.67},
"T-Mobile, Inc.",,/research/US/Job=Data_Scientist/Salary/b48b70ff/T-Mobile-Inc.,6,{'50': 112750},
Principal Financial Group,,/research/US/Job=Data_Scientist/Salary/82733bd5/Principal-Financial-Group,6,{'50': 78987.34},
Pratt and Whitney,,/research/US/Job=Data_Scientist/Salary/35c47753/Pratt-and-Whitney,6,{'50': 105000},
Puget Sound Energy,,/research/US/Job=Data_Scientist/Salary/7f490f83/Puget-Sound-Energy,6,{'50': 71685.96},
Progrexion,,/research/US/Job=Data_Scientist/Salary/2e1c201a/Progrexion,6,{'50': 86050},
"Prokarma, Inc.",,/research/US/Job=Data_Scientist/Salary/a20cc071/Prokarma-Inc.,6,{'50': 82500},
Oracle,,/research/US/Job=Data_Scientist/Salary/b819b111/Oracle,6,{'50': 118481.01},
Oracle Corp.,,/research/US/Job=Data_Scientist/Salary/ffef4115/Oracle-Corp.,6,{'50': 107500},
Ortho-Clinical Diagnostics Inc,,/research/US/Job=Data_Scientist/Salary/7609960f/Ortho-Clinical-Diagnostics-Inc,6,{'50': 65000},
Peraton,,/research/US/Job=Data_Scientist/Salary/d8ec97b5/Peraton,6,{'50': 151750},
Memorial Sloan Kettering Cancer Center,,/research/US/Job=Data_Scientist/Salary/dd7cffbe/Memorial-Sloan-Kettering-Cancer-Center,6,{'50': 105000},
"Merck & Co., Inc.",,/research/US/Job=Data_Scientist/Salary/eca36be1/Merck-%26-Co.-Inc.,6,{'50': 87954.55},
The Kroger Company,,/research/US/Job=Data_Scientist/Salary/92549fee/The-Kroger-Company,6,{'50': 85000},
The Bank of New York Mellon Corporation (BNY Mellon),,/research/US/Job=Data_Scientist/Salary/f7ab5e87/The-Bank-of-New-York-Mellon-Corporation-BNY-Mellon,6,{'50': 112444.44},
Tesla Motors,,/research/US/Job=Data_Scientist/Salary/f014aefa/Tesla-Motors,6,{'50': 114782.61},
Siemens,,/research/US/Job=Data_Scientist/Salary/c5b2802c/Siemens,6,{'50': 89575},
Schlumberger,,/research/US/Job=Data_Scientist/Salary/d4e10a76/Schlumberger,6,{'50': 101152.96},
Redfin,,/research/US/Job=Data_Scientist/Salary/e4461d99/Redfin,6,{'50': 97959.18},
Remitly,,/research/US/Job=Data_Scientist/Salary/bef1ee46/Remitly,6,{'50': 111243.41},
Chevron Corporation,,/research/US/Job=Data_Scientist/Salary/5fe94bf9/Chevron-Corporation,6,{'50': 90545.47},
Commerce Bank Corp.,,/research/US/Job=Data_Scientist/Salary/56a2d049/Commerce-Bank-Corp.,6,{'50': 66984},
Bayer Corporation,,/research/US/Job=Data_Scientist/Salary/568f51f5/Bayer-Corporation,6,{'50': 105000},
CALIBRE,,/research/US/Job=Data_Scientist/Salary/47cc7c15/CALIBRE,6,{'50': 83353.29},
Akili,,/research/US/Job=Data_Scientist/Salary/f5d47fc7/Akili,6,{'50': 106500},
American Airlines,,/research/US/Job=Data_Scientist/Salary/6d1afd4e/American-Airlines,6,{'50': 111500},
Ancestry.com,,/research/US/Job=Data_Scientist/Salary/169cce41/Ancestry.com,6,{'50': 134994},
"Aol, LLC",,/research/US/Job=Data_Scientist/Salary/b4f09437/Aol-LLC,6,{'50': 81951.22},
Epsilon,,/research/US/Job=Data_Scientist/Salary/a1d346b0/Epsilon,6,{'50': 103250},
Fareportal,,/research/US/Job=Data_Scientist/Salary/dd94de0e/Fareportal,6,{'50': 119987.68},
eBay Inc.,,/research/US/Job=Data_Scientist/Salary/e1ab1d72/eBay-Inc.,6,{'50': 122448.98},
"Ecolab, Inc.",,/research/US/Job=Data_Scientist/Hourly_Rate/430d42ce/Ecolab-Inc.,6,{'50': None},
Georgia-Pacific Corporation,,/research/US/Job=Data_Scientist/Salary/848fae22/Georgia-Pacific-Corporation,6,{'50': 92829.46},
GrubHub,,/research/US/Job=Data_Scientist/Salary/dc0a0571/GrubHub,6,{'50': 137568.93},
Flowserve Corporation,,/research/US/Job=Data_Scientist/Salary/c571b0c2/Flowserve-Corporation,6,{'50': 90000},
Fidelity Investments,,/research/US/Job=Data_Scientist/Salary/641ef79e/Fidelity-Investments,6,{'50': 98500},
Geico,,/research/US/Job=Data_Scientist/Salary/ef935f02/Geico,6,{'50': 87000},
Hewlett Packard Enterprise,,/research/US/Job=Data_Scientist/Salary/ddec431e/Hewlett-Packard-Enterprise,6,{'50': 100000},
"iHeartMedia, Inc",,/research/US/Job=Data_Scientist/Salary/fb83a166/iHeartMedia-Inc,6,{'50': 137500},
"Indeed, Inc.",,/research/US/Job=Data_Scientist/Salary/50b6c18d/Indeed-Inc.,6,{'50': 102408.51},
Honeywell International Inc,,/research/US/Job=Data_Scientist/Salary/42e42396/Honeywell-International-Inc,6,{'50': 93350.34},
HubSpot,,/research/US/Job=Data_Scientist/Salary/6b497f00/HubSpot,6,{'50': 97500},
"Intuitive Surgical, Inc.",,/research/US/Job=Data_Scientist/Salary/d78cc059/Intuitive-Surgical-Inc.,6,{'50': 92432.43},
Iovation,,/research/US/Job=Data_Scientist/Salary/d51b00dc/Iovation,6,{'50': 79500},
Jet Propulsion Laboratory,,/research/US/Job=Data_Scientist/Salary/c584e476/Jet-Propulsion-Laboratory,6,{'50': 94649.22},
John Deere,,/research/US/Job=Data_Scientist/Salary/41da9be9/John-Deere,6,{'50': 81383.57},
Johnson & Johnson,,/research/US/Job=Data_Scientist/Salary/2dfbfd04/Johnson-%26-Johnson,6,{'50': 124599.53},
McKesson Corp.,,/research/US/Job=Data_Scientist/Salary/9755e68f/McKesson-Corp.,6,{'50': 110000},
LLamasoft,,/research/US/Job=Data_Scientist/Salary/3353f327/LLamasoft,6,{'50': 97500},
Kaiser Permanente,,/research/US/Job=Data_Scientist/Salary/ab6ad541/Kaiser-Permanente,6,{'50': 100000},
Kayak Software,,/research/US/Job=Data_Scientist/Salary/02f5b520/Kayak-Software,5,{'50': 109874.8},
KUKA,,/research/US/Job=Data_Scientist/Salary/0ecd9e3d/KUKA,5,{'50': 95648.65},
Liberty Mutual Insurance Group,,/research/US/Job=Data_Scientist/Salary/8ffe7c73/Liberty-Mutual-Insurance-Group,5,{'50': 115497.84},
Leidos,,/research/US/Job=Data_Scientist/Salary/58d34393/Leidos,5,{'50': 72000},
"Lyft, Inc.",,/research/US/Job=Data_Scientist/Salary/764859ca/Lyft-Inc.,5,{'50': 130179.76},
James River Insurance Company,,/research/US/Job=Data_Scientist/Salary/8421b4c7/James-River-Insurance-Company,5,{'50': 86256.16},
"Healthgrades, Inc.",,/research/US/Job=Data_Scientist/Salary/60c7031d/Healthgrades-Inc.,5,{'50': 77419.35},
General Dynamics Information Technology Inc,,/research/US/Job=Data_Scientist/Salary/2fb067b5/General-Dynamics-Information-Technology-Inc,5,{'50': 82424.24},
Genpact,,/research/US/Job=Data_Scientist/Salary/7d2549f7/Genpact,5,{'50': 90000},
Elder Research Inc,,/research/US/Job=Data_Scientist/Salary/f3ee1c66/Elder-Research-Inc,5,{'50': 98000},
Enova International,,/research/US/Job=Data_Scientist/Salary/4d73ff08/Enova-International,5,{'50': 101095.52},
DTE Energy Co,,/research/US/Job=Data_Scientist/Salary/884cdcf0/DTE-Energy-Co,5,{'50': 82500},
Deloitte & Touche LLP,,/research/US/Job=Data_Scientist/Salary/5a4c967e/Deloitte-%26-Touche-LLP,5,{'50': 100000},
Federal Express Corporation (FedEx),,/research/US/Job=Data_Scientist/Salary/01e6867a/Federal-Express-Corporation-FedEx,5,{'50': 119000},
Fair Isaac Corporation,,/research/US/Job=Data_Scientist/Salary/aaf9459d/Fair-Isaac-Corporation,5,{'50': 115000},
AON Inc,,/research/US/Job=Data_Scientist/Salary/9a0977db/AON-Inc,5,{'50': 95000},
Applied Materials Inc,,/research/US/Job=Data_Scientist/Salary/0b16c386/Applied-Materials-Inc,5,{'50': 144000},
Arconic,,/research/US/Job=Data_Scientist/Salary/cdd1740e/Arconic,5,{'50': 81389.19},
"Athenahealth, Inc.",,/research/US/Job=Data_Scientist/Salary/d9ce0160/Athenahealth-Inc.,5,{'50': 76395.86},
"Audible, Inc.",,/research/US/Job=Data_Scientist/Salary/4e4328f7/Audible-Inc.,5,{'50': 84500},
"Autodesk, Inc.",,/research/US/Job=Data_Scientist/Salary/eca0c50d/Autodesk-Inc.,5,{'50': 120000},
Backcountry.com,,/research/US/Job=Data_Scientist/Salary/b3eadff4/Backcountry.com,5,{'50': 82500},
"Blackrock, Inc.",,/research/US/Job=Data_Scientist/Salary/90e02fd7/Blackrock-Inc.,5,{'50': 122083.78},
Blue Cross,,/research/US/Job=Data_Scientist/Salary/5b3c4b71/Blue-Cross,5,{'50': 94500},
Bank of America Corporation,,/research/US/Job=Data_Scientist/Salary/79c3821f/Bank-of-America-Corporation,5,{'50': 90000},
Battelle Memorial Institute,,/research/US/Job=Data_Scientist/Salary/d6b0a351/Battelle-Memorial-Institute,5,{'50': 94471.58},
Battelle-Pacific Northwest National,,/research/US/Job=Data_Scientist/Salary/2501b71b/Battelle-Pacific-Northwest-National,5,{'50': 91000},
Abbott Laboratories,,/research/US/Job=Data_Scientist/Salary/5b32ac89/Abbott-Laboratories,5,{'50': 100000},
Acorns To Oaks,,/research/US/Job=Data_Scientist/Salary/5f044834/Acorns-To-Oaks,5,{'50': 117446.81},
Capgemini,,/research/US/Job=Data_Scientist/Salary/58b52679/Capgemini,5,{'50': 76291.34},
Cargill,,/research/US/Job=Data_Scientist/Salary/75fe7dd1/Cargill,5,{'50': 122500},
Bristol-Myers Squibb Company,,/research/US/Job=Data_Scientist/Salary/aec99799/Bristol-Myers-Squibb-Company,5,{'50': 117500},
Change Healthcare,,/research/US/Job=Data_Scientist/Salary/212f7383/Change-Healthcare,5,{'50': 98213.27},
CBRE Group,,/research/US/Job=Data_Scientist/Salary/17efb877/CBRE-Group,5,{'50': 100250},
CCC Information Services,,/research/US/Job=Data_Scientist/Salary/b397eff6/CCC-Information-Services,5,{'50': 97000},
Cleveland Clinic Hospital,,/research/US/Job=Data_Scientist/Salary/5d4ad060/Cleveland-Clinic-Hospital,5,{'50': 68699.58},
Cognizant,,/research/US/Job=Data_Scientist/Salary/fc69e802/Cognizant,5,{'50': 110000},
Colsa Corporation,,/research/US/Job=Data_Scientist/Salary/54f99dd8/Colsa-Corporation,5,{'50': 93357.22},
CUNA Mutual Group,,/research/US/Job=Data_Scientist/Salary/4b390e8b/CUNA-Mutual-Group,5,{'50': 84087.91},
CVS Caremark Corporation,,/research/US/Job=Data_Scientist/Salary/6918c654/CVS-Caremark-Corporation,5,{'50': 107500},
Dataiku,,/research/US/Job=Data_Scientist/Salary/fe21d9e4/Dataiku,5,{'50': 100000},
Crowe Horwath LLP,,/research/US/Job=Data_Scientist/Salary/d3e9fe1b/Crowe-Horwath-LLP,5,{'50': 82199.18},
Discover Financial Services LLC,,/research/US/Job=Data_Scientist/Salary/156b9c79/Discover-Financial-Services-LLC,5,{'50': 85000},
Dish Network Corporation,,/research/US/Job=Data_Scientist/Salary/9e215ce0/Dish-Network-Corporation,5,{'50': 69500},
Domino's Pizza,,/research/US/Job=Data_Scientist/Salary/1165746a/Dominos-Pizza,5,{'50': 87897.73},
"SAP America, Inc.",,/research/US/Job=Data_Scientist/Salary/42663992/SAP-America-Inc.,5,{'50': 105300},
Science Applications International Corporation (SAIC),,/research/US/Job=Data_Scientist/Salary/0d15f7dd/Science-Applications-International-Corporation-SAIC,5,{'50': 70000},
"Seagate Technology, Inc.",,/research/US/Job=Data_Scientist/Salary/3079f838/Seagate-Technology-Inc.,5,{'50': 78471.34},
Synchrony Financial,,/research/US/Job=Data_Scientist/Salary/fb7e1a5e/Synchrony-Financial,5,{'50': 118000},
"The PNC Financial Services Group, Inc.",,/research/US/Job=Data_Scientist/Salary/e7cab0db/The-PNC-Financial-Services-Group-Inc.,5,{'50': 99296.48},
"The Boston Consulting Group, Inc.",,/research/US/Job=Data_Scientist/Salary/e9f71027/The-Boston-Consulting-Group-Inc.,5,{'50': 89894.21},
"Micron Technology, Inc.",,/research/US/Job=Data_Scientist/Salary/17cd5612/Micron-Technology-Inc.,5,{'50': 95000},
"Nordstrom, Inc.",,/research/US/Job=Data_Scientist/Salary/cea3a558/Nordstrom-Inc.,5,{'50': 113392.07},
Omnicom Group Inc,,/research/US/Job=Data_Scientist/Salary/807c6b56/Omnicom-Group-Inc,5,{'50': 96373.06},
ON Semiconductor,,/research/US/Job=Data_Scientist/Salary/763de6d9/ON-Semiconductor,5,{'50': 91008.68},
"Pfizer, Inc.",,/research/US/Job=Data_Scientist/Salary/9a0c3174/Pfizer-Inc.,5,{'50': 85000.63},
Philips Research,,/research/US/Job=Data_Scientist/Salary/d1141b7c/Philips-Research,5,{'50': 100000},
Pluralsight,,/research/US/Job=Data_Scientist/Salary/7b9eeed4/Pluralsight,5,{'50': 119906.33},
"Paypal, Inc.",,/research/US/Job=Data_Scientist/Salary/129dc016/Paypal-Inc.,5,{'50': 120000},
PeopleTec,,/research/US/Job=Data_Scientist/Salary/abbe3441/PeopleTec,5,{'50': 101960.78},
PepsiCo Inc,,/research/US/Job=Data_Scientist/Salary/25e0303b/PepsiCo-Inc,5,{'50': 85000},
"Red Hat, Inc.",,/research/US/Job=Data_Scientist/Salary/a16b75d8/Red-Hat-Inc.,5,{'50': 89000},
University of Washington (UW),,/research/US/Job=Data_Scientist/Salary/d2a473c1/University-of-Washington-UW,5,{'50': 91800},
United Health Services,,/research/US/Job=Data_Scientist/Salary/41c55305/United-Health-Services,5,{'50': 86500},
Zurich North America,,/research/US/Job=Data_Scientist/Salary/4f2cc155/Zurich-North-America,5,{'50': 106823.31},
International Business Machines (IBM) Corp.,,/research/US/Job=Data_Scientist%2C_IT/Salary/c7c73457/International-Business-Machines-IBM-Corp.,12,{'50': 77500},
"Booz, Allen, and Hamilton",,/research/US/Job=Data_Scientist%2C_IT/Salary/591ae31a/Booz-Allen-and-Hamilton,7,{'50': 79500},
American Express Co. (AMEX),,/research/US/Job=Data_Scientist%2C_IT/Salary/443be0c9/American-Express-Co.-AMEX,4,{'50': 95000},
Microsoft Corp,,/research/US/Job=Data_Scientist%2C_IT/Salary/3fe5f1cd/Microsoft-Corp,2,{'50': 132000},
"The Travelers Companies, Inc.",,/research/US/Job=Data_Security_Analyst/Salary/ca4c9eb4/The-Travelers-Companies-Inc.,21,{'50': 60039.9},
O'Connor & Associates,,/research/US/Job=Database_Administration_(DBA)_Manager/Salary/755211a6/OConnor-%26-Associates,6,{'50': 115000},
Leidos,,/research/US/Job=Database_Administrator_(DBA)/Salary/08506bd9/Leidos,13,{'50': 65000},
"Pike Electric, Inc.",,/research/US/Job=Database_Administrator_(DBA)/Hourly_Rate/154a1d41/Pike-Electric-Inc.,8,{'50': None},
The PMA Insurance Group,,/research/US/Job=Database_Administrator_(DBA)/Salary/d50b66c0/The-PMA-Insurance-Group,8,{'50': 95329.92},
"Wal-Mart Stores, Inc",,/research/US/Job=Database_Administrator_(DBA)/Salary/dd628747/Wal-Mart-Stores-Inc,8,{'50': 68000},
General Dynamics Information Technology Inc,,/research/US/Job=Database_Administrator_(DBA)/Salary/31c7d15b/General-Dynamics-Information-Technology-Inc,7,{'50': 84739.32},
CGI Group Inc.,,/research/US/Job=Database_Administrator_(DBA)/Salary/00387c97/CGI-Group-Inc.,7,{'50': 46000},
Conservice,,/research/US/Job=Database_Administrator_(DBA)/Hourly_Rate/986364a5/Conservice,6,{'50': 50000},
Science Applications International Corporation (SAIC),,/research/US/Job=Database_Administrator_(DBA)/Salary/345018e1/Science-Applications-International-Corporation-SAIC,6,{'50': 80000},
Wells Fargo Bank,,/research/US/Job=Database_Administrator_(DBA)/Salary/96538448/Wells-Fargo-Bank,6,{'50': 82350},
"Westech Engineering, Inc.",,/research/US/Job=Database_Administrator_(DBA)/Salary/b138f20a/Westech-Engineering-Inc.,5,{'50': 47166.49},
General Dynamics Corp.,,/research/US/Job=Database_Administrator_(DBA)/Salary/55f68fce/General-Dynamics-Corp.,5,{'50': 98000},
Vanderbilt Medical Center,,/research/US/Job=Database_Administrator_(DBA)/Salary/d63d8973/Vanderbilt-Medical-Center,5,{'50': 55344.98},
United Way,,/research/US/Job=Database_Administrator_(DBA)/Salary/5bc5fc99/United-Way,5,{'50': 45000},
University of Northern Iowa,,/research/US/Job=Database_Administrator_(DBA)/Salary/3c347563/University-of-Northern-Iowa,5,{'50': 65135},
The Boeing Company,,/research/US/Job=Database_Administrator_(DBA)/Salary/37199da8/The-Boeing-Company,5,{'50': 100500},
International Business Machines (IBM) Corp.,,/research/US/Job=Database_Administrator_(DBA)/Salary/9ae5f325/International-Business-Machines-IBM-Corp.,5,{'50': 75001.57},
J.P. Morgan Chase & Co. (JPMCC),,/research/US/Job=Database_Administrator_(DBA)/Salary/765e9b83/J.P.-Morgan-Chase-%26-Co.-JPMCC,5,{'50': 105962.26},
Lockheed Martin Corp,,/research/US/Job=Database_Administrator_(DBA)/Salary/4c3ed1ae/Lockheed-Martin-Corp,5,{'50': 91741.1},
Northrop Grumman Corporation,,/research/US/Job=Database_Administrator_(DBA)/Salary/08360fa6/Northrop-Grumman-Corporation,5,{'50': 90276.24},
"Parata Systems, Inc.",,/research/US/Job=Database_Administrator_(DBA)/Salary/b6702c97/Parata-Systems-Inc.,5,{'50': 102950.25},
Deloitte,,/research/US/Job=Database_Administrator_(DBA)/Salary/ac7202ec/Deloitte,5,{'50': 86473.99},
Accenture,,/research/US/Job=Database_Administrator_(DBA)/Salary/95d48022/Accenture,5,{'50': 96000},
"Aetna, Inc.",,/research/US/Job=Database_Administrator_(DBA)/Salary/c226c3a9/Aetna-Inc.,5,{'50': 99500},
Build.com,,/research/US/Job=Database_Administrator_(DBA)/Salary/7e5336ff/Build.com,5,{'50': 57500},
CACI International Inc,,/research/US/Job=Database_Administrator_(DBA)/Salary/48f5a608/CACI-International-Inc,5,{'50': 94696.57},
Cerner Corporation,,/research/US/Job=Database_Administrator_(DBA)/Salary/c5edd545/Cerner-Corporation,5,{'50': 68455.36},
"Expeditors International of Washington, Inc.",,/research/US/Job=Database_Administrator_(DBA)/Salary/72123ba4/Expeditors-International-of-Washington-Inc.,3,{'50': 53083.36},
U.S. Air Force (USAF),,/research/US/Job=Database_Administrator_(DBA)/Salary/ae293490/U.S.-Air-Force-USAF,3,{'50': 80000},
Unum Group,,/research/US/Job=Database_Administrator_(DBA)/Salary/00d33ec9/Unum-Group,2,{'50': 64805.21},
Kaiser Permanente,,/research/US/Job=Database_Analyst/Salary/00cd644b/Kaiser-Permanente,8,{'50': 93350.34},
Wells Fargo & Co.,,/research/US/Job=Database_Analyst/Salary/7dda204f/Wells-Fargo-%26-Co.,6,{'50': 67000},
Dbi Beverage Inc.,,/research/US/Job=Database_Analyst/Hourly_Rate/eac300d0/Dbi-Beverage-Inc.,5,{'50': None},
"Houston Chronicle (Hearst Communications, Inc.)",,/research/US/Job=Database_Analyst/Salary/a1e3e0b3/Houston-Chronicle-Hearst-Communications-Inc.,3,{'50': 48000},
Northrop Grumman Corporation,,/research/US/Job=Database_Architect/Salary/b8c2604d/Northrop-Grumman-Corporation,6,{'50': 86000},
Holocaust Museum Houston,,/research/US/Job=Database_Coordinator/Salary/6377da06/Holocaust-Museum-Houston,10,{'50': None},
National Multiple Sclerosis (MS) Society,,/research/US/Job=Database_Coordinator/Hourly_Rate/83e2de4d/National-Multiple-Sclerosis-MS-Society,3,{'50': 11.3},
Firekeepers Casino,,/research/US/Job=Database_Developer/Salary/9d279653/Firekeepers-Casino,8,{'50': 76752.74},
LGC,,/research/US/Job=Database_Developer/Salary/837aa761/LGC,8,{'50': 53000},
Comerica Bank,,/research/US/Job=Database_Developer/Salary/b7ac8da9/Comerica-Bank,7,{'50': 62906.25},
Oil Price Information Service,,/research/US/Job=Database_Developer/Salary/8118350b/Oil-Price-Information-Service,6,{'50': 57665.34},
Regions Financial Corporation,,/research/US/Job=Database_Developer/Salary/4b4c1935/Regions-Financial-Corporation,5,{'50': 69749.87},
"Merkle, Inc.",,/research/US/Job=Database_Developer/Salary/6625d926/Merkle-Inc.,5,{'50': 82500},
Amazon.com Inc,,/research/US/Job=Database_Engineer/Salary/f14dc322/Amazon.com-Inc,5,{'50': 124800},
Forte Research Systems,,/research/US/Job=Database_Engineer/Salary/9948bc92/Forte-Research-Systems,5,{'50': 81111.44},
Willis Towers Watson,,/research/US/Job=Database_Engineer/Salary/8c8fadc9/Willis-Towers-Watson,5,{'50': 56324.68},
American Civil Liberties Union (ACLU),,/research/US/Job=Database_Manager/Salary/1956d35f/American-Civil-Liberties-Union-ACLU,5,{'50': 50565.18},
ConnectWise,,/research/US/Job=Desktop_Support_Manager/Salary/79a2c38d/ConnectWise,8,{'50': 75000},
Covenant HealthCare,,/research/US/Job=Desktop_Support_Specialist/Hourly_Rate/fb098c8a/Covenant-HealthCare,9,{'50': 20.42},
University of Michigan (U-M),,/research/US/Job=Desktop_Support_Specialist/Salary/362edf06/University-of-Michigan-U-M,8,{'50': None},
Bell Techlogix,,/research/US/Job=Desktop_Support_Specialist/Hourly_Rate/97c8517e/Bell-Techlogix,6,{'50': 18.25},
International Business Machines (IBM) Corp.,,/research/US/Job=Desktop_Support_Specialist/Hourly_Rate/f0f5164b/International-Business-Machines-IBM-Corp.,6,{'50': 24.55},
SomaLogic,,/research/US/Job=Desktop_Support_Specialist/Salary/327e90d0/SomaLogic,6,{'50': None},
Dixon Valve,,/research/US/Job=Desktop_Support_Specialist/Hourly_Rate/ac2fdd36/Dixon-Valve,5,{'50': 27.59},
University of Texas (UT) - Austin,,/research/US/Job=Desktop_Support_Specialist/Salary/828881e3/University-of-Texas-UT---Austin,5,{'50': None},
"TEKsystems, Inc",,/research/US/Job=Desktop_Support_Specialist/Hourly_Rate/74cab21c/TEKsystems-Inc,3,{'50': 28},
"Booz, Allen, and Hamilton",,/research/US/Job=Development_Operations_(DevOps)_Engineer/Salary/a47ff0f6/Booz-Allen-and-Hamilton,32,{'50': 93368.83},
"Infor, Inc.",,/research/US/Job=Development_Operations_(DevOps)_Engineer/Salary/fffc32f6/Infor-Inc.,18,{'50': 65243.69},
International Business Machines (IBM) Corp.,,/research/US/Job=Development_Operations_(DevOps)_Engineer/Salary/d7e84f73/International-Business-Machines-IBM-Corp.,13,{'50': 110990.99},
Accenture,,/research/US/Job=Development_Operations_(DevOps)_Engineer/Salary/4a8f8868/Accenture,13,{'50': 100857.43},
"Tyler Technologies, Inc.",,/research/US/Job=Development_Operations_(DevOps)_Engineer/Salary/0788bb1e/Tyler-Technologies-Inc.,11,{'50': 70460},
Deloitte,,/research/US/Job=Development_Operations_(DevOps)_Engineer/Salary/a08f3696/Deloitte,10,{'50': 85000},
Northrop Grumman Corporation,,/research/US/Job=Development_Operations_(DevOps)_Engineer/Salary/0985e047/Northrop-Grumman-Corporation,10,{'50': 85500},
Cisco Systems Inc,,/research/US/Job=Development_Operations_(DevOps)_Engineer/Salary/83f37e8e/Cisco-Systems-Inc,9,{'50': 127742.57},
Amazon.com Inc,,/research/US/Job=Development_Operations_(DevOps)_Engineer/Salary/9eb6f9f8/Amazon.com-Inc,9,{'50': 125603},
AvidXchange,,/research/US/Job=Development_Operations_(DevOps)_Engineer/Salary/3a9737e8/AvidXchange,8,{'50': 108387.1},
"General Mills, Inc.",,/research/US/Job=Development_Operations_(DevOps)_Engineer/Salary/2a0f7975/General-Mills-Inc.,8,{'50': 79000},
"Trimble Navigation, Ltd",,/research/US/Job=Development_Operations_(DevOps)_Engineer/Salary/1fde2b42/Trimble-Navigation-Ltd,8,{'50': 105000},
"The Goldman Sachs Group, Inc.",,/research/US/Job=Development_Operations_(DevOps)_Engineer/Salary/904522f4/The-Goldman-Sachs-Group-Inc.,8,{'50': 104761.9},
Slalom Consulting,,/research/US/Job=Development_Operations_(DevOps)_Engineer/Salary/39edb35a/Slalom-Consulting,7,{'50': 100000},
The Kroger Company,,/research/US/Job=Development_Operations_(DevOps)_Engineer/Salary/12d315ec/The-Kroger-Company,7,{'50': 96900},
"Dell, Inc.",,/research/US/Job=Development_Operations_(DevOps)_Engineer/Salary/c5b26353/Dell-Inc.,7,{'50': 118500},
Deloitte Services Lp,,/research/US/Job=Development_Operations_(DevOps)_Engineer/Salary/23f1e37c/Deloitte-Services-Lp,7,{'50': 69000},
Bank of America Corp. (BOFA),,/research/US/Job=Development_Operations_(DevOps)_Engineer/Salary/8099f198/Bank-of-America-Corp.-BOFA,7,{'50': 98263.52},
CGI Federal,,/research/US/Job=Development_Operations_(DevOps)_Engineer/Salary/0523725a/CGI-Federal,7,{'50': 67000},
"Charter Communications, Inc.",,/research/US/Job=Development_Operations_(DevOps)_Engineer/Salary/a675bbc5/Charter-Communications-Inc.,6,{'50': 95000},
Ad Hoc LLC,,/research/US/Job=Development_Operations_(DevOps)_Engineer/Salary/b3b83334/Ad-Hoc-LLC,6,{'50': 100012.5},
Adobe Systems Incorporated,,/research/US/Job=Development_Operations_(DevOps)_Engineer/Salary/17f66b13/Adobe-Systems-Incorporated,6,{'50': 120078.62},
BBVA Compass,,/research/US/Job=Development_Operations_(DevOps)_Engineer/Salary/31af0e9a/BBVA-Compass,6,{'50': 74100},
"Comcast Cable, Inc.",,/research/US/Job=Development_Operations_(DevOps)_Engineer/Salary/f454265f/Comcast-Cable-Inc.,6,{'50': 102500},
"Hyland Software, Inc.",,/research/US/Job=Development_Operations_(DevOps)_Engineer/Hourly_Rate/e6e6a54b/Hyland-Software-Inc.,6,{'50': None},
Ingenico Inc,,/research/US/Job=Development_Operations_(DevOps)_Engineer/Salary/36c0a17b/Ingenico-Inc,6,{'50': 87000},
LivePerson,,/research/US/Job=Development_Operations_(DevOps)_Engineer/Salary/7b358f2f/LivePerson,6,{'50': 113000},
Teradata Corp,,/research/US/Job=Development_Operations_(DevOps)_Engineer/Salary/ea902825/Teradata-Corp,6,{'50': 131000},
UnitedHealth Group,,/research/US/Job=Development_Operations_(DevOps)_Engineer/Salary/86ad9058/UnitedHealth-Group,6,{'50': 99191.23},
Usaa Insurance,,/research/US/Job=Development_Operations_(DevOps)_Engineer/Salary/1df2cd3e/Usaa-Insurance,5,{'50': 100000},
Southern New Hampshire University,,/research/US/Job=Development_Operations_(DevOps)_Engineer/Salary/4949eb86/Southern-New-Hampshire-University,5,{'50': 64610.66},
The Walt Disney Company,,/research/US/Job=Development_Operations_(DevOps)_Engineer/Salary/fea00a1a/The-Walt-Disney-Company,5,{'50': 113300},
