name,job_title,median_salary,profile_count
SunTrust Banks Inc.,Cyber_Security_Analyst,76470.59,5
"TEKsystems, Inc",Cyber_Security_Analyst,70000.0,5
"Textron, Inc.",Cyber_Security_Analyst,61000.0,5
Wipro,Cyber_Security_Analyst,64708.78,5
Northrop Grumman Information Systems,Cyber_Security_Analyst,90018.82,5
Pacific Gas and Electric Corporation,Cyber_Security_Analyst,119500.0,5
PeopleTec,Cyber_Security_Analyst,74283.39,5
Mission Support Alliance,Cyber_Security_Analyst,63464.57,5
"ASM Research, Inc.",Cyber_Security_Analyst,64328.9,5
Colsa Corporation,Cyber_Security_Analyst,90000.8,5
Medix Staffing Solutions,Data_Architect,95000.0,7
Slalom Consulting,Data_Architect,152500.0,6
Amazon.com Inc,Data_Architect,139838.55,6
Cognizant,Data_Architect,85500.0,6
Accenture,Data_Architect,164811.09,5
Teradata Corp,Data_Architect,144500.0,5
International Business Machines (IBM) Corp.,Data_Architect,132257.43,5
"HCA, Inc.",Data_Architect,87500.0,3
Georgia Institute of Technology,Data_Architect,83988.1,2
Amazon.com Inc,Data_Center_Manager,115000.0,5
Tata Consultancy Services Limited,Data_Center_Manager,75000.0,5
AmerisourceBergen Corp.,Data_Center_Manager,88445.25,3
Microsoft Corp,,22.56,16
Amazon.com Inc,,25.88,14
"Google, Inc.",,28.0,13
International Business Machines (IBM) Corp.,,14.82,12
"Milestone Technologies, Inc.",,18.24,9
Atos Origin,,20.11,8
"Apple Computer, Inc",Data_Center_Technician,,7
Peak10,,19.65,7
ViaWest Inc.,,20.57,6
"Equinix, Inc.",,27.35,6
"Zayo Group, LLC.",,21.0,5
"Rackspace, US Inc.",Data_Center_Technician,25.59,5
CBRE Group,,21.28,5
Dimension Data,Data_Center_Technician,,2
Kaiser Permanente,Data_Consultant,103586.6,9
Slalom Consulting,Data_Consultant,113332.07,9
Fiserv Inc,Data_Conversion_Analyst,50000.0,6
Paylocity,Data_Conversion_Specialist,52000.0,3
Sarah Cannon Research Institute,,,6
"Medpace, Inc.",,,5
Mount Sinai Medical Center,Data_Coordinator,48453.61,5
Amazon.com Inc,Data_Engineer,117470.5,58
"Booz, Allen, and Hamilton",Data_Engineer,111636.7,31
Facebook Inc,Data_Engineer,140300.05,28
Hasbro Inc,Data_Engineer,80000.0,25
Hiebing,Data_Engineer,51500.0,24
Principal Financial Group,Data_Engineer,82000.0,20
Capital One Financial Corp,Data_Engineer,120921.87,18
Accenture,Data_Engineer,116790.0,17
Slalom Consulting,Data_Engineer,94878.11,16
Allstate,Data_Engineer,89333.92,13
Deloitte Consulting LLP,Data_Engineer,97435.9,13
Cognizant,Data_Engineer,90000.0,12
UnitedHealth Group,Data_Engineer,91200.0,11
Capgemini,Data_Engineer,93350.34,10
Procter & Gamble Co,Data_Engineer,80371.82,10
Bloomberg LP,Data_Engineer,73138.86,9
Blizzard Entertainment,Data_Engineer,97500.0,9
Cognizant Technology Solutions Corp,Data_Engineer,80000.0,9
Deloitte,Data_Engineer,111839.37,9
Avanade Corporation,Data_Engineer,85000.0,9
"The Travelers Companies, Inc.",Data_Engineer,83000.0,9
Sense Corp,Data_Engineer,78987.34,8
Quicken Loans,Data_Engineer,85000.0,8
Bayer Cropscience,Data_Engineer,107350.64,8
"McKinsey & Company, Inc.",Data_Engineer,116858.97,8
BAE Systems Inc.,Data_Engineer,136934.31,7
"Altec Industries, Inc.",Data_Engineer,86400.4,7
Elder Research Inc,Data_Engineer,85500.0,7
The Walt Disney Company,Data_Engineer,91475.41,7
Target Corporation,Data_Engineer,101000.0,7
John Deere,Data_Engineer,118500.0,7
Ford Motor Company,Data_Engineer,89759.36,7
General Electric Co (GE),Data_Engineer,97750.0,7
"KPMG, LLP",Data_Engineer,78343.95,7
Lockheed Martin Corp,Data_Engineer,90489.52,6
MasterCard Worldwide,Data_Engineer,85946.61,6
"Foot Locker, Inc.",Data_Engineer,83000.0,6
"Koch Industries, Inc.",Data_Engineer,92945.94,6
Microsoft Corp,Data_Engineer,104497.61,6
General Motors Corporation,Data_Engineer,85900.0,6
Fractal Analytics,Data_Engineer,94224.46,6
"The Goldman Sachs Group, Inc.",Data_Engineer,110000.0,6
"The Hartford Financial Services Group, Inc.",Data_Engineer,97435.9,6
Walmart.com,Data_Engineer,87000.0,6
Return Path,Data_Engineer,78610.28,6
"Paypal, Inc.",Data_Engineer,93578.16,6
Starbucks Corporation,Data_Engineer,112035.0,6
Ericsson Inc.,Data_Engineer,85192.85,6
EY (Ernst & Young),Data_Engineer,120500.0,6
Duke Energy Corp,Data_Engineer,79000.0,6
"Dell, Inc.",Data_Engineer,80475.0,6
"Aetna, Inc.",Data_Engineer,90000.0,6
3M Company,Data_Engineer,95000.0,6
"Apple Computer, Inc",Data_Engineer,123000.0,6
Ascension Health,Data_Engineer,91972.46,6
PointClickCare,Data_Engineer,95105.0,6
Yahoo! Inc.,Data_Engineer,113000.0,6
Exact Sciences,Data_Engineer,97500.0,5
Atlassian,Data_Engineer,129715.57,5
"Availity, LLC",Data_Engineer,62750.0,5
American Family Insurance Group,Data_Engineer,92964.02,5
Amgen Corporation,Data_Engineer,100000.0,5
"Anheuser-Busch Companies, Inc.",Data_Engineer,73657.88,5
"Comcast Cable, Inc.",Data_Engineer,107500.0,5
Constellation,Data_Engineer,85000.0,5
ClearLink,Data_Engineer,75000.0,5
DuPont Pioneer,Data_Engineer,97942.19,5
Discover Financial Services LLC,Data_Engineer,76883.12,5
Fidelity Investments,Data_Engineer,69919.27,5
Spotify,Data_Engineer,127500.0,5
Pratt and Whitney,Data_Engineer,101626.72,5
WellSky,Data_Engineer,65000.0,5
The Northwestern Mutual Life Insurance Company,Data_Engineer,90000.0,5
Tata Consultancy Services Limited,Data_Engineer,80802.47,5
Teradata Corp,Data_Engineer,94000.0,5
Kaiser Permanente,,,5
Intuit Inc.,Data_Engineer,135000.0,5
Mindtree Consulting,Data_Engineer,75000.0,5
"Micron Technology, Inc.",Data_Engineer,85000.0,5
Strata Decision Technology,Data_Integration_Analyst,68205.13,6
"Zillow, Inc.",Data_Integration_Analyst,80000.0,6
University of Maryland Medical System,,,5
Change Healthcare,,16.87,7
Kmart Corporation,,8.54,6
Northrop Grumman Corporation,Data_Management_Analyst,70694.24,11
The Bank of New York Mellon Corporation (BNY Mellon),Data_Management_Analyst,55000.0,5
Kaiser Permanente,Data_Management_Analyst,99349.49,5
MassMutual Financial Group,Data_Management_Consultant,57288.07,5
The Boeing Company,Data_Management_Specialist,56711.22,10
GEHA,,,6
Access Community Health Network,Data_Management_Specialist,46978.72,5
The EMMES Corporation,Data_Manager,57391.3,9
University of Pittsburgh,Data_Manager,52113.63,7
Oregon Health and Science University (OHSU),Data_Manager,47000.0,6
Columbia University,Data_Manager,72876.71,6
Dana Farber Cancer Institute,Data_Manager,61517.11,5
Fay School,,,5
Johns Hopkins University,Data_Manager,55000.0,5
NYU Medical Center,Data_Manager,62060.49,5
"Social & Scientific Systems, Inc.",Data_Manager,63464.57,5
The Henry M. Jackson Foundation for the Advancement of Military Medicine,Data_Manager,60000.0,5
"Booz, Allen, and Hamilton",Data_Scientist,88137.02,168
Facebook Inc,Data_Scientist,124133.48,66
Amazon.com Inc,Data_Scientist,130841.25,45
Deloitte,Data_Scientist,96562.56,43
"Apple Computer, Inc",Data_Scientist,124677.12,41
Microsoft Corp,Data_Scientist,128242.89,38
Verisk Analytics,Data_Scientist,94662.18,33
International Business Machines (IBM) Corp.,Data_Scientist,115930.65,32
Deloitte Consulting LLP,Data_Scientist,93445.06,26
Northrop Grumman Corporation,Data_Scientist,95784.6,26
Cisco Systems Inc,Data_Scientist,104159.33,24
"Google, Inc.",Data_Scientist,134518.03,24
Usaa Insurance,Data_Scientist,103730.74,23
The Boeing Company,Data_Scientist,91417.54,21
The Roche Group,Data_Scientist,120000.0,20
"Square, Inc.",Data_Scientist,111910.13,19
CACI International Inc,Data_Scientist,90000.0,19
AC Nielsen Corp,Data_Scientist,78987.34,18
Mattersight,Data_Scientist,85289.66,18
Norton Healthcare Inc.,Data_Scientist,65181.99,18
Monsanto Company,Data_Scientist,99819.44,18
Uptake,Data_Scientist,100469.62,18
EY (Ernst & Young),Data_Scientist,94481.33,17
Ford Motor Company,Data_Scientist,101646.19,16
Allstate,Data_Scientist,95415.51,16
Bayer Cropscience,Data_Scientist,114940.15,16
Accenture,Data_Scientist,111566.25,15
American Express Co. (AMEX),Data_Scientist,100000.0,15
"Dell, Inc.",Data_Scientist,97831.51,15
Vizient,Data_Scientist,110000.0,15
Shipt,Data_Scientist,115665.49,15
The Home Depot Inc.,Data_Scientist,110551.42,14
Tempus Labs,Data_Scientist,115000.0,14
Walmart.com,Data_Scientist,115000.0,14
"Visa, Inc.",Data_Scientist,101745.13,14
"Thermo Fisher Scientific, Inc.",Data_Scientist,85813.95,14
"TransUnion, LLC",Data_Scientist,88273.64,14
"Uber Technologies, Inc.",Data_Scientist,123750.84,14
UnitedHealth Group,Data_Scientist,87000.0,14
"Comcast Cable, Inc.",Data_Scientist,124500.0,14
Capital One Financial Corp,Data_Scientist,123500.0,14
General Motors Corporation,Data_Scientist,78107.86,14
Amgen Corporation,Data_Scientist,113480.18,13
Anthem,Data_Scientist,110502.58,13
Tendril,Data_Scientist,79804.48,13
The MITRE Corporation,Data_Scientist,99089.84,13
Spotify,Data_Scientist,118000.0,12
Novartis Institutes for Biomedical Research,Data_Scientist,117446.81,12
"Verizon Communications, Inc.",Data_Scientist,82275.0,12
Wayfair LLC,Data_Scientist,100000.0,12
"Wayfair, LLC",Data_Scientist,100000.0,12
JPMorgan Chase & Co.,Data_Scientist,104000.0,12
"Koch Industries, Inc.",Data_Scientist,110000.0,12
Lam Research Incorporated,Data_Scientist,110990.99,11
Intel Corporation,Data_Scientist,105827.71,11
J.P. Morgan Chase & Co. (JPMCC),Data_Scientist,104332.41,11
"Genentech, Inc.",Data_Scientist,140000.0,11
Fannie Mae Corporation,Data_Scientist,92072.56,11
C.V.S.,Data_Scientist,120000.0,11
"Caterpillar, Inc.",Data_Scientist,79931.0,11
"Cox Communications, Inc.",Data_Scientist,92666.77,11
"Zillow, Inc.",Data_Scientist,114004.79,11
Verizon Wireless,Data_Scientist,82695.03,11
"Viasat, Inc.",Data_Scientist,95000.0,11
National Security Agency,Data_Scientist,69238.42,11
"Mathematica Policy Research, Inc.",Data_Scientist,100000.0,11
Procter & Gamble Co,Data_Scientist,115000.0,11
Prudential,Data_Scientist,98263.52,11
Slalom Consulting,Data_Scientist,118389.54,11
"Systems, Planning, and Analysis, Inc",Data_Scientist,100048.0,11
"The Goldman Sachs Group, Inc.",Data_Scientist,100000.0,10
State Farm Insurance Company,Data_Scientist,97233.93,10
The Walt Disney Company,Data_Scientist,131639.2,10
AT&T Inc.,Data_Scientist,100000.0,10
Bank of America Corp. (BOFA),Data_Scientist,114500.0,10
Allstate Insurance Company,Data_Scientist,89285.15,10
Equifax Inc,Data_Scientist,107111.23,10
General Electric (GE) Healthcare,Data_Scientist,107500.0,10
Honeywell Aerospace,Data_Scientist,88344.43,10
"Lowe's Companies, Inc",Data_Scientist,105000.0,10
LexisNexis,Data_Scientist,96835.05,10
"Humana, Inc.",Data_Scientist,107500.0,9
Ericsson Inc.,Data_Scientist,109942.07,9
Cerner Corporation,Data_Scientist,95000.0,9
Thomson Reuters,Data_Scientist,121740.15,9
"Red Ventures, Inc.",Data_Scientist,86325.39,9
The Nielsen Company,Data_Scientist,78292.43,9
Technica Corporation,Data_Scientist,81389.19,9
Teradata Corp,Data_Scientist,93000.0,9
"OptumHealth, Inc.",Data_Scientist,90000.0,9
"Nike, Inc.",Data_Scientist,111000.0,9
"McKinsey & Company, Inc.",Data_Scientist,105000.0,8
The Advisory Board Company,Data_Scientist,87500.0,8
The Johns Hopkins University Applied Physics Laboratory,Data_Scientist,114782.61,8
Sapient Corporation,Data_Scientist,124912.16,8
Starbucks Corporation,Data_Scientist,100796.39,8
Cigna Corporation,Data_Scientist,99325.0,8
American Marketing Association,,,8
BBVA Compass,Data_Scientist,73890.76,8
ExxonMobil Corporation,Data_Scientist,110652.16,8
Drivetime Corporation,Data_Scientist,93477.83,8
FIS,Data_Scientist,102500.0,8
IBM Global Services,Data_Scientist,98263.52,8
ICF International,Data_Scientist,70000.0,8
Guidehouse,Data_Scientist,93989.36,8
"HCL America, Inc.",Data_Scientist,94250.0,8
"KPMG, LLP",Data_Scientist,101948.4,8
MasterCard Worldwide,Data_Scientist,76302.36,8
Lockheed Martin Corp,Data_Scientist,96178.13,7
"Honda R&D Americas, Inc.",Data_Scientist,60000.0,7
General Electric Co (GE),Data_Scientist,95000.0,7
"Groupon, Inc.",Data_Scientist,125941.25,7
GlaxoSmithKline,Data_Scientist,141438.41,7
"Dynetics, Inc.",Data_Scientist,84497.04,7
"Expedia, Inc.",Data_Scientist,108858.04,7
"Alkermes, Inc.",Data_Scientist,56633.01,7
American Institutes For Research,Data_Scientist,63500.0,7
"Aetna, Inc.",Data_Scientist,134545.36,7
Akamai Technologies,Data_Scientist,109926.79,7
3M Company,Data_Scientist,123085.11,7
Carvana,Data_Scientist,80000.0,7
"Crowe, Chizek and Company LLP",Data_Scientist,80262.5,7
"The Hartford Financial Services Group, Inc.",Data_Scientist,90668.48,7
NBCUniversal Media LLC.,Data_Scientist,104497.61,7
NCR Corp,Data_Scientist,88600.5,7
"Milliman, Incorporated",Data_Scientist,83500.0,7
PricewaterhouseCoopers,Data_Scientist,100000.0,7
Trupanion,Data_Scientist,91366.12,7
UnityPoint Health,Data_Scientist,101500.0,7
Xylem Inc.,Data_Scientist,107441.86,7
Volusion,Data_Scientist,105297.26,7
"Workday, Inc.",Data_Scientist,105990.57,6
Yahoo! Inc.,Data_Scientist,89000.0,6
Systems Planning and Analysis,Data_Scientist,92500.0,6
"TripAdvisor, Inc.",Data_Scientist,119791.67,6
"T-Mobile, Inc.",Data_Scientist,112750.0,6
Principal Financial Group,Data_Scientist,78987.34,6
Pratt and Whitney,Data_Scientist,105000.0,6
Puget Sound Energy,Data_Scientist,71685.96,6
Progrexion,Data_Scientist,86050.0,6
"Prokarma, Inc.",Data_Scientist,82500.0,6
Oracle,Data_Scientist,118481.01,6
Oracle Corp.,Data_Scientist,107500.0,6
Ortho-Clinical Diagnostics Inc,Data_Scientist,65000.0,6
Peraton,Data_Scientist,151750.0,6
Memorial Sloan Kettering Cancer Center,Data_Scientist,105000.0,6
"Merck & Co., Inc.",Data_Scientist,87954.55,6
The Kroger Company,Data_Scientist,85000.0,6
The Bank of New York Mellon Corporation (BNY Mellon),Data_Scientist,112444.44,6
Tesla Motors,Data_Scientist,114782.61,6
Siemens,Data_Scientist,89575.0,6
Schlumberger,Data_Scientist,101152.96,6
Redfin,Data_Scientist,97959.18,6
Remitly,Data_Scientist,111243.41,6
Chevron Corporation,Data_Scientist,90545.47,6
Commerce Bank Corp.,Data_Scientist,66984.0,6
Bayer Corporation,Data_Scientist,105000.0,6
CALIBRE,Data_Scientist,83353.29,6
Akili,Data_Scientist,106500.0,6
American Airlines,Data_Scientist,111500.0,6
Ancestry.com,Data_Scientist,134994.0,6
"Aol, LLC",Data_Scientist,81951.22,6
Epsilon,Data_Scientist,103250.0,6
Fareportal,Data_Scientist,119987.68,6
eBay Inc.,Data_Scientist,122448.98,6
"Ecolab, Inc.",,,6
Georgia-Pacific Corporation,Data_Scientist,92829.46,6
GrubHub,Data_Scientist,137568.93,6
Flowserve Corporation,Data_Scientist,90000.0,6
Fidelity Investments,Data_Scientist,98500.0,6
Geico,Data_Scientist,87000.0,6
Hewlett Packard Enterprise,Data_Scientist,100000.0,6
"iHeartMedia, Inc",Data_Scientist,137500.0,6
"Indeed, Inc.",Data_Scientist,102408.51,6
Honeywell International Inc,Data_Scientist,93350.34,6
HubSpot,Data_Scientist,97500.0,6
"Intuitive Surgical, Inc.",Data_Scientist,92432.43,6
Iovation,Data_Scientist,79500.0,6
Jet Propulsion Laboratory,Data_Scientist,94649.22,6
John Deere,Data_Scientist,81383.57,6
Johnson & Johnson,Data_Scientist,124599.53,6
McKesson Corp.,Data_Scientist,110000.0,6
LLamasoft,Data_Scientist,97500.0,6
Kaiser Permanente,Data_Scientist,100000.0,6
Kayak Software,Data_Scientist,109874.8,5
KUKA,Data_Scientist,95648.65,5
Liberty Mutual Insurance Group,Data_Scientist,115497.84,5
Leidos,Data_Scientist,72000.0,5
"Lyft, Inc.",Data_Scientist,130179.76,5
James River Insurance Company,Data_Scientist,86256.16,5
"Healthgrades, Inc.",Data_Scientist,77419.35,5
General Dynamics Information Technology Inc,Data_Scientist,82424.24,5
Genpact,Data_Scientist,90000.0,5
Elder Research Inc,Data_Scientist,98000.0,5
Enova International,Data_Scientist,101095.52,5
DTE Energy Co,Data_Scientist,82500.0,5
Deloitte & Touche LLP,Data_Scientist,100000.0,5
Federal Express Corporation (FedEx),Data_Scientist,119000.0,5
Fair Isaac Corporation,Data_Scientist,115000.0,5
AON Inc,Data_Scientist,95000.0,5
Applied Materials Inc,Data_Scientist,144000.0,5
Arconic,Data_Scientist,81389.19,5
"Athenahealth, Inc.",Data_Scientist,76395.86,5
"Audible, Inc.",Data_Scientist,84500.0,5
"Autodesk, Inc.",Data_Scientist,120000.0,5
Backcountry.com,Data_Scientist,82500.0,5
"Blackrock, Inc.",Data_Scientist,122083.78,5
Blue Cross,Data_Scientist,94500.0,5
Bank of America Corporation,Data_Scientist,90000.0,5
Battelle Memorial Institute,Data_Scientist,94471.58,5
Battelle-Pacific Northwest National,Data_Scientist,91000.0,5
Abbott Laboratories,Data_Scientist,100000.0,5
Acorns To Oaks,Data_Scientist,117446.81,5
Capgemini,Data_Scientist,76291.34,5
Cargill,Data_Scientist,122500.0,5
Bristol-Myers Squibb Company,Data_Scientist,117500.0,5
Change Healthcare,Data_Scientist,98213.27,5
CBRE Group,Data_Scientist,100250.0,5
CCC Information Services,Data_Scientist,97000.0,5
Cleveland Clinic Hospital,Data_Scientist,68699.58,5
Cognizant,Data_Scientist,110000.0,5
Colsa Corporation,Data_Scientist,93357.22,5
CUNA Mutual Group,Data_Scientist,84087.91,5
CVS Caremark Corporation,Data_Scientist,107500.0,5
Dataiku,Data_Scientist,100000.0,5
Crowe Horwath LLP,Data_Scientist,82199.18,5
Discover Financial Services LLC,Data_Scientist,85000.0,5
Dish Network Corporation,Data_Scientist,69500.0,5
Domino's Pizza,Data_Scientist,87897.73,5
"SAP America, Inc.",Data_Scientist,105300.0,5
Science Applications International Corporation (SAIC),Data_Scientist,70000.0,5
"Seagate Technology, Inc.",Data_Scientist,78471.34,5
Synchrony Financial,Data_Scientist,118000.0,5
"The PNC Financial Services Group, Inc.",Data_Scientist,99296.48,5
"The Boston Consulting Group, Inc.",Data_Scientist,89894.21,5
"Micron Technology, Inc.",Data_Scientist,95000.0,5
"Nordstrom, Inc.",Data_Scientist,113392.07,5
Omnicom Group Inc,Data_Scientist,96373.06,5
ON Semiconductor,Data_Scientist,91008.68,5
"Pfizer, Inc.",Data_Scientist,85000.63,5
Philips Research,Data_Scientist,100000.0,5
Pluralsight,Data_Scientist,119906.33,5
"Paypal, Inc.",Data_Scientist,120000.0,5
PeopleTec,Data_Scientist,101960.78,5
PepsiCo Inc,Data_Scientist,85000.0,5
"Red Hat, Inc.",Data_Scientist,89000.0,5
University of Washington (UW),Data_Scientist,91800.0,5
United Health Services,Data_Scientist,86500.0,5
Zurich North America,Data_Scientist,106823.31,5
International Business Machines (IBM) Corp.,Data_Scientist%2C_IT,77500.0,12
"Booz, Allen, and Hamilton",Data_Scientist%2C_IT,79500.0,7
American Express Co. (AMEX),Data_Scientist%2C_IT,95000.0,4
Microsoft Corp,Data_Scientist%2C_IT,132000.0,2
"The Travelers Companies, Inc.",Data_Security_Analyst,60039.9,21
O'Connor & Associates,Database_Administration_(DBA)_Manager,115000.0,6
Leidos,Database_Administrator_(DBA),65000.0,13
"Pike Electric, Inc.",,,8
The PMA Insurance Group,Database_Administrator_(DBA),95329.92,8
"Wal-Mart Stores, Inc",Database_Administrator_(DBA),68000.0,8
General Dynamics Information Technology Inc,Database_Administrator_(DBA),84739.32,7
CGI Group Inc.,Database_Administrator_(DBA),46000.0,7
Conservice,,50000.0,6
Science Applications International Corporation (SAIC),Database_Administrator_(DBA),80000.0,6
Wells Fargo Bank,Database_Administrator_(DBA),82350.0,6
"Westech Engineering, Inc.",Database_Administrator_(DBA),47166.49,5
General Dynamics Corp.,Database_Administrator_(DBA),98000.0,5
Vanderbilt Medical Center,Database_Administrator_(DBA),55344.98,5
United Way,Database_Administrator_(DBA),45000.0,5
University of Northern Iowa,Database_Administrator_(DBA),65135.0,5
The Boeing Company,Database_Administrator_(DBA),100500.0,5
International Business Machines (IBM) Corp.,Database_Administrator_(DBA),75001.57,5
J.P. Morgan Chase & Co. (JPMCC),Database_Administrator_(DBA),105962.26,5
Lockheed Martin Corp,Database_Administrator_(DBA),91741.1,5
Northrop Grumman Corporation,Database_Administrator_(DBA),90276.24,5
"Parata Systems, Inc.",Database_Administrator_(DBA),102950.25,5
Deloitte,Database_Administrator_(DBA),86473.99,5
Accenture,Database_Administrator_(DBA),96000.0,5
"Aetna, Inc.",Database_Administrator_(DBA),99500.0,5
Build.com,Database_Administrator_(DBA),57500.0,5
CACI International Inc,Database_Administrator_(DBA),94696.57,5
Cerner Corporation,Database_Administrator_(DBA),68455.36,5
"Expeditors International of Washington, Inc.",Database_Administrator_(DBA),53083.36,3
U.S. Air Force (USAF),Database_Administrator_(DBA),80000.0,3
Unum Group,Database_Administrator_(DBA),64805.21,2
Kaiser Permanente,Database_Analyst,93350.34,8
Wells Fargo & Co.,Database_Analyst,67000.0,6
Dbi Beverage Inc.,,,5
"Houston Chronicle (Hearst Communications, Inc.)",Database_Analyst,48000.0,3
Northrop Grumman Corporation,Database_Architect,86000.0,6
Holocaust Museum Houston,Database_Coordinator,,10
National Multiple Sclerosis (MS) Society,,11.3,3
Firekeepers Casino,Database_Developer,76752.74,8
LGC,Database_Developer,53000.0,8
Comerica Bank,Database_Developer,62906.25,7
Oil Price Information Service,Database_Developer,57665.34,6
Regions Financial Corporation,Database_Developer,69749.87,5
"Merkle, Inc.",Database_Developer,82500.0,5
Amazon.com Inc,Database_Engineer,124800.0,5
Forte Research Systems,Database_Engineer,81111.44,5
Willis Towers Watson,Database_Engineer,56324.68,5
American Civil Liberties Union (ACLU),Database_Manager,50565.18,5
ConnectWise,Desktop_Support_Manager,75000.0,8
Covenant HealthCare,,20.42,9
University of Michigan (U-M),Desktop_Support_Specialist,,8
Bell Techlogix,,18.25,6
International Business Machines (IBM) Corp.,,24.55,6
SomaLogic,Desktop_Support_Specialist,,6
Dixon Valve,,27.59,5
University of Texas (UT) - Austin,Desktop_Support_Specialist,,5
"TEKsystems, Inc",,28.0,3
"Booz, Allen, and Hamilton",Development_Operations_(DevOps)_Engineer,93368.83,32
"Infor, Inc.",Development_Operations_(DevOps)_Engineer,65243.69,18
International Business Machines (IBM) Corp.,Development_Operations_(DevOps)_Engineer,110990.99,13
Accenture,Development_Operations_(DevOps)_Engineer,100857.43,13
"Tyler Technologies, Inc.",Development_Operations_(DevOps)_Engineer,70460.0,11
Deloitte,Development_Operations_(DevOps)_Engineer,85000.0,10
Northrop Grumman Corporation,Development_Operations_(DevOps)_Engineer,85500.0,10
Cisco Systems Inc,Development_Operations_(DevOps)_Engineer,127742.57,9
Amazon.com Inc,Development_Operations_(DevOps)_Engineer,125603.0,9
AvidXchange,Development_Operations_(DevOps)_Engineer,108387.1,8
"General Mills, Inc.",Development_Operations_(DevOps)_Engineer,79000.0,8
"Trimble Navigation, Ltd",Development_Operations_(DevOps)_Engineer,105000.0,8
"The Goldman Sachs Group, Inc.",Development_Operations_(DevOps)_Engineer,104761.9,8
Slalom Consulting,Development_Operations_(DevOps)_Engineer,100000.0,7
The Kroger Company,Development_Operations_(DevOps)_Engineer,96900.0,7
"Dell, Inc.",Development_Operations_(DevOps)_Engineer,118500.0,7
Deloitte Services Lp,Development_Operations_(DevOps)_Engineer,69000.0,7
Bank of America Corp. (BOFA),Development_Operations_(DevOps)_Engineer,98263.52,7
CGI Federal,Development_Operations_(DevOps)_Engineer,67000.0,7
"Charter Communications, Inc.",Development_Operations_(DevOps)_Engineer,95000.0,6
Ad Hoc LLC,Development_Operations_(DevOps)_Engineer,100012.5,6
Adobe Systems Incorporated,Development_Operations_(DevOps)_Engineer,120078.62,6
BBVA Compass,Development_Operations_(DevOps)_Engineer,74100.0,6
"Comcast Cable, Inc.",Development_Operations_(DevOps)_Engineer,102500.0,6
"Hyland Software, Inc.",,,6
Ingenico Inc,Development_Operations_(DevOps)_Engineer,87000.0,6
LivePerson,Development_Operations_(DevOps)_Engineer,113000.0,6
Teradata Corp,Development_Operations_(DevOps)_Engineer,131000.0,6
UnitedHealth Group,Development_Operations_(DevOps)_Engineer,99191.23,6
Usaa Insurance,Development_Operations_(DevOps)_Engineer,100000.0,5
Southern New Hampshire University,Development_Operations_(DevOps)_Engineer,64610.66,5
The Walt Disney Company,Development_Operations_(DevOps)_Engineer,113300.0,5
Thomson Reuters,Development_Operations_(DevOps)_Engineer,71750.43,5
Thrivent Financial For Lutherans,Development_Operations_(DevOps)_Engineer,70000.0,5
Macquarie Bank,Development_Operations_(DevOps)_Engineer,70637.68,5
Moody's Investors Service,Development_Operations_(DevOps)_Engineer,110000.0,5
Oracle,Development_Operations_(DevOps)_Engineer,105000.0,5
"Prokarma, Inc.",Development_Operations_(DevOps)_Engineer,58958.11,5
"Rackspace, US Inc.",Development_Operations_(DevOps)_Engineer,86388.67,5
"Rockwell Automation, Inc.",Development_Operations_(DevOps)_Engineer,74000.0,5
"SAP America, Inc.",Development_Operations_(DevOps)_Engineer,98263.52,5
IBM Global Services,Development_Operations_(DevOps)_Engineer,122500.0,5
DaVita Inc.,Development_Operations_(DevOps)_Engineer,111912.19,5
DEKA Research and Development,Development_Operations_(DevOps)_Engineer,130434.22,5
DigitalGlobe Inc.,Development_Operations_(DevOps)_Engineer,92432.43,5
"Blackboard, Inc.",Development_Operations_(DevOps)_Engineer,129807.69,5
AIG Investments,Development_Operations_(DevOps)_Engineer,115000.0,5
Barclaycard Us,Development_Operations_(DevOps)_Engineer,113003.05,5
Cognizant Technology Solutions Corp,Development_Operations_(DevOps)_Engineer,120000.0,5
CACI International Inc,,,5
Capital One Financial Corp,Development_Operations_(DevOps)_Engineer,102000.0,5
CBS Interactive Inc.,Development_Operations_(DevOps)_Engineer,72987.27,5
Gray Television Group Incorporated,,,11
R/GA,Digital_Producer,92031.38,11
"Nexstar Broadcasting Group, Inc.",,49434.82,10
Hearst Magazines Inc.,Digital_Producer,71215.54,10
USA Today,Digital_Producer,34490.79,10
The Walt Disney Company,Digital_Producer,79326.43,10
TEGNA INC.,Digital_Producer,43909.09,8
Gannett Co Inc,Digital_Producer,45781.42,8
Business Insider,Digital_Producer,58398.13,6
Viacom Inc.,Digital_Producer,70000.0,6
"Apple Computer, Inc",Digital_Producer,120000.0,6
E.W. Scripps Co,Digital_Producer,,6
Microsoft Corp,,,5
Telemundo,Digital_Producer,66250.0,5
"Raycom Media, Inc.",Digital_Producer,38000.0,5
"Booz, Allen, and Hamilton",Digital_Strategist,117583.06,9
Blue State Digital,Digital_Strategist,65750.0,8
Dealer.Com,Digital_Strategist,57495.65,7
Possible,Digital_Strategist,49354.96,6
Somnio Solutions,Digital_Strategist,60504.76,6
Yahoo! Inc.,Digital_Strategist,49131.76,6
The Richards Group,Digital_Strategist,50359.56,6
TEGNA INC.,Digital_Strategist,58650.0,5
"Merkle, Inc.",Digital_Strategist,79354.46,5
Edelman Worldwide,Digital_Strategist,80000.0,5
Gannett Co Inc,Digital_Strategist,42500.0,5
